"","ID","Model","AIC","AICc","BIC","Response.var","Response.group","Curve.classification"
"244","49","Cubic","-13.9916154043132","-0.658282070979869","-13.594407695914","respiration rate","Respiration","non-typical"
"245","49","Quadratic","-15.9909931922898","-9.99099319228975","-15.6732270255704","respiration rate","Respiration","non-typical"
"246","50","Yan and Hunt","30.8978943637431","Inf","28.9450839259136","net photosynthesis rate","Photosynthesis","unimodal"
"247","50","Briere2","29.6550570346625","Inf","27.702246596833","net photosynthesis rate","Photosynthesis","unimodal"
"248","50","Briere","52.2996819359559","76.2996819359559","50.7374335856923","net photosynthesis rate","Photosynthesis","unimodal"
"249","50","Cubic","29.7485603262374","Inf","27.7957498884079","net photosynthesis rate","Photosynthesis","unimodal"
"250","50","Quadratic","30.2866830731036","54.2866830731036","28.72443472284","net photosynthesis rate","Photosynthesis","unimodal"
"251","51","Yan and Hunt","40.9337250769512","Inf","38.9809146391217","net photosynthesis rate","Photosynthesis","falling"
"252","51","Briere2","38.1774418876464","Inf","36.2246314498169","net photosynthesis rate","Photosynthesis","falling"
"253","51","Briere","52.0504287734341","76.0504287734341","50.4881804231705","net photosynthesis rate","Photosynthesis","falling"
"254","51","Cubic","34.2389065058913","Inf","32.2860960680618","net photosynthesis rate","Photosynthesis","falling"
"255","51","Quadratic","38.7434288184042","62.7434288184042","37.1811804681406","net photosynthesis rate","Photosynthesis","falling"
"256","52","Yan and Hunt","41.8101994268068","Inf","39.8573889889773","net photosynthesis rate","Photosynthesis","falling"
"257","52","Briere2","43.2591781328094","Inf","41.3063676949799","net photosynthesis rate","Photosynthesis","falling"
"258","52","Briere","51.7948504833518","75.7948504833518","50.2326021330882","net photosynthesis rate","Photosynthesis","falling"
"259","52","Cubic","25.9053177477771","Inf","23.9525073099476","net photosynthesis rate","Photosynthesis","falling"
"260","52","Quadratic","25.5900792075718","49.5900792075718","24.0278308573082","net photosynthesis rate","Photosynthesis","falling"
"261","53","Yan and Hunt","-9.2056174770936","30.7943825229064","-10.2468201309533","net photosynthesis rate","Photosynthesis","unimodal"
"262","53","Briere2","37.3033081372278","77.3033081372278","36.262105483368","net photosynthesis rate","Photosynthesis","unimodal"
"263","53","Briere","39.4154753795258","51.4154753795258","38.582513256438","net photosynthesis rate","Photosynthesis","unimodal"
"264","53","Cubic","-4.67600076603661","35.3239992339634","-5.71720341989633","net photosynthesis rate","Photosynthesis","unimodal"
"265","53","Quadratic","20.0215632050942","32.0215632050942","19.1886010820065","net photosynthesis rate","Photosynthesis","unimodal"
"266","54","Yan and Hunt","13.4899321112195","53.4899321112195","12.4487294573598","net photosynthesis rate","Photosynthesis","unimodal"
"267","54","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"268","54","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"269","54","Cubic","16.0051918449965","56.0051918449965","14.9639891911368","net photosynthesis rate","Photosynthesis","unimodal"
"270","54","Quadratic","17.3338437938358","29.3338437938358","16.500881670748","net photosynthesis rate","Photosynthesis","unimodal"
"271","55","Yan and Hunt","18.2129049416876","58.2129049416876","17.1717022878278","net photosynthesis rate","Photosynthesis","unimodal"
"272","55","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"273","55","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"274","55","Cubic","18.7166484680879","58.7166484680879","17.6754458142282","net photosynthesis rate","Photosynthesis","unimodal"
"275","55","Quadratic","16.7349655469933","28.7349655469933","15.9020034239055","net photosynthesis rate","Photosynthesis","unimodal"
"276","56","Yan and Hunt","7.32131498715992","47.3213149871599","6.28011233330019","net photosynthesis rate","Photosynthesis","unimodal"
"277","56","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"278","56","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"279","56","Cubic","8.70320129266287","48.7032012926629","7.66199863880315","net photosynthesis rate","Photosynthesis","unimodal"
"280","56","Quadratic","26.4675814920367","38.4675814920367","25.6346193689489","net photosynthesis rate","Photosynthesis","unimodal"
"281","57","Yan and Hunt","-10.7901764159628","29.2098235840372","-11.8313790698226","net photosynthesis rate","Photosynthesis","unimodal"
"282","57","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"283","57","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"284","57","Cubic","5.71144118848102","45.711441188481","4.67023853462129","net photosynthesis rate","Photosynthesis","unimodal"
"285","57","Quadratic","28.8947103727436","40.8947103727436","28.0617482496558","net photosynthesis rate","Photosynthesis","unimodal"
"286","58","Yan and Hunt","-4.16199210393438","15.8380078960656","-4.43244135865782","net photosynthesis rate","Photosynthesis","rising"
"287","58","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","rising"
"288","58","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","rising"
"289","58","Cubic","-6.10934793490584","13.8906520650942","-6.37979718962928","net photosynthesis rate","Photosynthesis","rising"
"290","58","Quadratic","32.8205748660368","40.8205748660368","32.6042154622581","net photosynthesis rate","Photosynthesis","rising"
"291","59","Yan and Hunt","5.55152653632484","25.5515265363248","5.28107728160141","net photosynthesis rate","Photosynthesis","unimodal"
"292","59","Briere2","16.8261067091603","36.8261067091603","16.5556574544369","net photosynthesis rate","Photosynthesis","unimodal"
"293","59","Briere","19.2615934908328","27.2615934908328","19.0452340870541","net photosynthesis rate","Photosynthesis","unimodal"
"294","59","Cubic","5.58781007526847","25.5878100752685","5.31736082054504","net photosynthesis rate","Photosynthesis","unimodal"
"295","59","Quadratic","10.4903618899241","18.4903618899241","10.2740024861454","net photosynthesis rate","Photosynthesis","unimodal"
"296","60","Yan and Hunt","18.7728271576837","28.7728271576837","19.7589500443648","net photosynthesis rate","Photosynthesis","rising"
"297","60","Briere2","30.1926474981712","40.1926474981712","31.1787703848523","net photosynthesis rate","Photosynthesis","rising"
"298","60","Briere","40.581437079346","45.381437079346","41.3703353886909","net photosynthesis rate","Photosynthesis","rising"
"299","60","Cubic","17.5922747085855","27.5922747085855","18.5783975952666","net photosynthesis rate","Photosynthesis","rising"
"300","60","Quadratic","35.2971001567375","40.0971001567375","36.0859984660823","net photosynthesis rate","Photosynthesis","rising"
"301","61","Yan and Hunt","4.94001049587089","Inf","2.98720005804139","net photosynthesis rate","Photosynthesis","unimodal"
"302","61","Briere2","6.42972988686872","Inf","4.47691944903922","net photosynthesis rate","Photosynthesis","unimodal"
"303","61","Briere","13.5569058090068","37.5569058090068","11.9946574587432","net photosynthesis rate","Photosynthesis","unimodal"
"304","61","Cubic","4.46427456550674","Inf","2.51146412767725","net photosynthesis rate","Photosynthesis","unimodal"
"305","61","Quadratic","10.2311094320821","34.2311094320821","8.6688610818185","net photosynthesis rate","Photosynthesis","unimodal"
"306","62","Yan and Hunt","2.5479048206778","42.5479048206778","1.50670216681807","net photosynthesis rate","Photosynthesis","unimodal"
"307","62","Briere2","25.1816325641022","65.1816325641022","24.1404299102424","net photosynthesis rate","Photosynthesis","unimodal"
"308","62","Briere","30.570950821745","42.570950821745","29.7379886986572","net photosynthesis rate","Photosynthesis","unimodal"
"309","62","Cubic","2.54706736226085","42.5470673622608","1.50586470840112","net photosynthesis rate","Photosynthesis","unimodal"
"310","62","Quadratic","20.3916657676208","32.3916657676208","19.558703644533","net photosynthesis rate","Photosynthesis","unimodal"
"311","63","Yan and Hunt","2.65941994752894","Inf","0.706609509699437","net photosynthesis rate","Photosynthesis","unimodal"
"312","63","Briere2","22.0190953043535","Inf","20.066284866524","net photosynthesis rate","Photosynthesis","unimodal"
"313","63","Briere","28.0531139284534","52.0531139284534","26.4908655781898","net photosynthesis rate","Photosynthesis","unimodal"
"314","63","Cubic","6.26978969478408","Inf","4.31697925695459","net photosynthesis rate","Photosynthesis","unimodal"
"315","63","Quadratic","14.5619250440418","38.5619250440418","12.9996766937782","net photosynthesis rate","Photosynthesis","unimodal"
"316","64","Yan and Hunt","-5.33571394720732","34.6642860527927","-6.37691660106705","net photosynthesis rate","Photosynthesis","unimodal"
"317","64","Briere2","-2.8668096646835","37.1331903353165","-3.90801231854322","net photosynthesis rate","Photosynthesis","unimodal"
"318","64","Briere","-3.02962035118261","8.97037964881739","-3.8625824742704","net photosynthesis rate","Photosynthesis","unimodal"
"319","64","Cubic","-5.76753152414836","34.2324684758516","-6.80873417800809","net photosynthesis rate","Photosynthesis","unimodal"
"320","64","Quadratic","-6.20837161185065","5.79162838814935","-7.04133373493843","net photosynthesis rate","Photosynthesis","unimodal"
"321","65","Yan and Hunt","13.6205659074237","26.953899240757","14.0177736158228","net photosynthesis rate","Photosynthesis","unimodal"
"322","65","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"323","65","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"324","65","Cubic","13.8860325525869","27.2193658859202","14.283240260986","net photosynthesis rate","Photosynthesis","unimodal"
"325","65","Quadratic","11.9318065793419","17.9318065793419","12.2495727460613","net photosynthesis rate","Photosynthesis","unimodal"
"326","66","Yan and Hunt","1.9005264618957","41.9005264618957","0.859323808035979","net photosynthesis rate","Photosynthesis","unimodal"
"327","66","Briere2","39.842368090043","79.842368090043","38.8011654361832","net photosynthesis rate","Photosynthesis","unimodal"
"328","66","Briere","39.7058182988575","51.7058182988575","38.8728561757697","net photosynthesis rate","Photosynthesis","unimodal"
"329","66","Cubic","1.78144295501509","41.7814429550151","0.740240301155364","net photosynthesis rate","Photosynthesis","unimodal"
"330","66","Quadratic","-0.080380485117832","11.9196195148822","-0.913342608205612","net photosynthesis rate","Photosynthesis","unimodal"
"331","67","Yan and Hunt","1.98511462309309","Inf","0.0323041852635892","net photosynthesis rate","Photosynthesis","unimodal"
"332","67","Briere2","30.0496742695665","Inf","28.096863831737","net photosynthesis rate","Photosynthesis","unimodal"
"333","67","Briere","31.7323394132722","55.7323394132722","30.1700910630086","net photosynthesis rate","Photosynthesis","unimodal"
"334","67","Cubic","-27.8479725217044","Inf","-29.8007829595339","net photosynthesis rate","Photosynthesis","unimodal"
"335","67","Quadratic","18.6899210942073","42.6899210942073","17.1276727439437","net photosynthesis rate","Photosynthesis","unimodal"
"336","68","Yan and Hunt","-27.3822409750354","12.6177590249646","-28.4234436288951","net photosynthesis rate","Photosynthesis","unimodal"
"337","68","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"338","68","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"339","68","Cubic","-0.475076488187749","39.5249235118122","-1.51627914204748","net photosynthesis rate","Photosynthesis","unimodal"
"340","68","Quadratic","16.6201547707521","28.6201547707521","15.7871926476643","net photosynthesis rate","Photosynthesis","unimodal"
"341","69","Yan and Hunt","16.4923897153432","56.4923897153432","15.4511870614835","net photosynthesis rate","Photosynthesis","unimodal"
"342","69","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"343","69","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"344","69","Cubic","16.6944243217661","56.6944243217661","15.6532216679064","net photosynthesis rate","Photosynthesis","unimodal"
"345","69","Quadratic","14.9702394030663","26.9702394030663","14.1372772799785","net photosynthesis rate","Photosynthesis","unimodal"
"346","70","Yan and Hunt","12.728333898101","52.728333898101","11.6871312442413","net photosynthesis rate","Photosynthesis","unimodal"
"347","70","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"348","70","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"349","70","Cubic","15.4188726100333","55.4188726100333","14.3776699561735","net photosynthesis rate","Photosynthesis","unimodal"
"350","70","Quadratic","25.1640862773446","37.1640862773446","24.3311241542568","net photosynthesis rate","Photosynthesis","unimodal"
"351","71","Yan and Hunt","13.486997035189","33.486997035189","13.2165477804656","net photosynthesis rate","Photosynthesis","unimodal"
"352","71","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"353","71","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"354","71","Cubic","13.929754387307","33.929754387307","13.6593051325836","net photosynthesis rate","Photosynthesis","unimodal"
"355","71","Quadratic","11.9419823626389","19.9419823626389","11.7256229588602","net photosynthesis rate","Photosynthesis","unimodal"
"356","72","Yan and Hunt","18.0068915414896","38.0068915414896","17.7364422867661","net photosynthesis rate","Photosynthesis","unimodal"
"357","72","Briere2",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"358","72","Briere",NA,NA,NA,"net photosynthesis rate","Photosynthesis","unimodal"
"359","72","Cubic","18.2510811887043","38.2510811887043","17.9806319339809","net photosynthesis rate","Photosynthesis","unimodal"
"360","72","Quadratic","16.364939151913","24.364939151913","16.1485797481343","net photosynthesis rate","Photosynthesis","unimodal"
