"","ID","Temperature","Quadratic.points","Cubic.points","Briere.points"
"16693",322,-14.187216,-16.8146742450064,53.1388518010547,-7.81706050646356
"16694",322,-12.187216,-14.2689433665975,44.5068336652661,-6.58261097031564
"16695",322,-10.187216,-11.8731996005955,36.9640612433497,-5.38861237413394
"16696",322,-8.187216,-9.62744294700037,30.4389422914604,-4.23668759046256
"16697",322,-6.187216,-7.53167340581211,24.8598845657526,-3.12860026522583
"16698",322,-4.187216,-5.58589097703072,20.1552958223812,-2.06627639987027
"16699",322,-2.187216,-3.79009566065621,16.2535838175006,-1.05183070470151
"16700",322,-0.187215999999999,-2.14428745668856,13.0831563072656,-0.0875991291744414
"16701",322,1.812784,-0.648466365127793,10.5724210478309,0.823820496441123
"16702",322,3.812784,0.697367614026104,8.64978579535099,1.67951699784479
"16703",322,5.812784,1.89321448077313,7.24365830598064,2.47619969786225
"16704",322,7.812784,2.93907423511328,6.28244633587448,3.21011189750758
"16705",322,9.812784,3.83494687704656,5.69455764118716,3.87691549954411
"16706",322,11.812784,4.58083240657296,5.40839997807333,4.47153364782843
"16707",322,13.812784,5.1767308236925,5.35238110268764,4.9879304048703
"16708",322,15.812784,5.62264212840516,5.45490877118475,5.41879258677338
"16709",322,17.812784,5.91856632071095,5.6443907397193,5.75505295987437
"16710",322,19.812784,6.06450340060986,5.84923476444596,5.9851426315065
"16711",322,21.812784,6.0604533681019,5.99784860151937,6.09375062304029
"16712",322,23.812784,5.90641622318707,6.01864000709419,6.05961015776695
"16713",322,25.812784,5.60239196586537,5.84001673732506,5.85114163559194
"16714",322,27.812784,5.1483805961368,5.39038654836665,5.41659157848102
"16715",322,29.812784,4.54438211400135,4.59815719637361,4.65622423892528
"16716",322,31.812784,3.79039651945903,3.39173643750058,3.30234273004362
"16717",322,33.812784,2.88642381250983,1.69953202790222,NA
"16718",322,35.812784,1.83246399315377,-0.550048276266812,NA
"16719",322,37.812784,0.628517061390827,-3.42859671885187,NA
"16720",322,39.812784,-0.725416982778985,-7.00770554369829,NA
"16721",322,41.812784,-2.22933813935567,-11.3589669946514,NA
"16722",322,43.812784,-3.88324640833923,-16.5539733155567,NA
"16723",322,45.812784,-5.68714178972966,-22.6643167502593,NA
"16724",322,47.812784,-7.64102428352696,-29.7615895426047,NA
"16725",322,49.812784,-9.74489388973114,-37.9173839364381,NA
"16726",322,51.812784,-11.9987506083422,-47.2032921756051,NA
"16727",322,53.812784,-14.4025944393601,-57.6909065039508,NA
"16728",322,55.812784,-16.9564253827849,-69.4518191653207,NA
"16729",322,57.812784,-19.6602434386166,-82.5576224035601,NA
"16730",322,59.812784,-22.5140486068551,-97.0799084625143,NA
"16731",322,61.812784,-25.5178408875005,-113.090269586029,NA
"16732",322,63.812784,-28.6716202805528,-130.660298017949,NA
"16733",322,65.812784,-31.975386786012,-149.86158600212,NA
"16734",322,67.812784,-35.429140403878,-170.765725782387,NA
"16735",322,69.812784,-39.0328811341509,-193.444309602595,NA
"16736",322,71.812784,-42.7866089768307,-217.968929706591,NA
"16737",322,73.812784,-46.6903239319173,-244.411178338219,NA
"16738",322,75.812784,-50.7440259994108,-272.842647741324,NA
"16739",322,77.812784,-54.9477151793112,-303.334930159753,NA
"16740",322,79.812784,-59.3013914716185,-335.959617837349,NA
"16741",322,81.812784,-63.8050548763326,-370.78830301796,NA
"16742",322,83.812784,-68.4587053934536,-407.892577945429,NA
"16743",322,85.812784,-73.2623430229815,-447.344034863603,NA
"16744",322,87.812784,-78.2159677649163,-489.214266016326,NA
"16745",323,-14.187216,-22.2907299478532,-2.81131714209784,-1.15481306166419
"16746",323,-12.187216,-19.6846307425641,-3.08559582680369,-1.2041818273826
"16747",323,-10.187216,-17.2035778735572,-3.19056191808086,-1.17599018475665
"16748",323,-8.187216,-14.8475713408324,-3.14182970423149,-1.07470196552402
"16749",323,-6.187216,-12.6166111443897,-2.95501347355774,-0.904966750079154
"16750",323,-4.187216,-10.5106972842292,-2.64572751436175,-0.671640314307941
"16751",323,-2.187216,-8.5298297603509,-2.22958611494566,-0.379808632017171
"16752",323,-0.187215999999999,-6.67400857275469,-1.72220356361163,-0.0348162835093143
"16753",323,1.812784,-4.94323372144063,-1.1391941486618,0.357699616532207
"16754",323,3.812784,-3.33750520640871,-0.49617215839831,0.791768495126276
"16755",323,5.812784,-1.85682302765893,0.191248118876682,1.26103641261374
"16756",323,7.812784,-0.501187185191308,0.907452394861031,1.7587044478303
"16757",323,9.812784,0.729402320994174,1.63682638125259,2.27745158169244
"16758",323,11.812784,1.83494549089751,2.36375578974922,2.80933667802424
"16759",323,13.812784,2.8154423245187,3.07262633204876,3.34567169482122
"16760",323,15.812784,3.67089282185775,3.74782371984907,3.87685436279629
"16761",323,17.812784,4.40129698291465,4.37373366484801,4.3921422039355
"16762",323,19.812784,5.0066548076894,4.93474187874343,4.87933896369542
